BEVOEGD GEZAG NUMMER;GROEPERING;BEVOEGD GEZAG NAAM;JAAR;3.1 - RIJKSBIJDRAGEN;3.2 - OVERIGE OVERHEIDSBIJDRAGEN EN -SUBSIDIES;3.3 - COLLEGE-, CURSUS-, LES- EN EXAMENGELDEN;3.4 - BATEN IN OPDRACHT VAN DERDEN;3.5 - OVERIGE BATEN;4.1 - PERSONEELSLASTEN;4.2 - AFSCHRIJVINGEN;4.3 - HUISVESTINGSLASTEN;4.4 - OVERIGE LASTEN;5 - FINANCIËLE BATEN EN LASTEN;6 - BELASTINGEN;7 - RESULTAAT DEELNEMINGEN;9 - BUITENGEWOON RESULTAAT;HR-GEREALISSERDE HERWAARDERING;NETRES - NETTO RESULTAAT;RESNB - RESULTAAT NA BELASTINGEN;RESUL - RESULTAAT;SALDO - SALDO BATEN EN LASTEN;TOTB - TOTAAL BATEN;TOTL - TOTAAL LASTEN;TOTRES - TOTAAL RESULTAAT
75597;PO5;Kerobei;2015;27.815.367;220.438;;;483.055;23.960.766;547.486;1.886.431;2.051.479;-20.051;;;;;52.647;52.647;52.647;72.698;28.518.860;28.446.162;52.647
75688;PO1;Ver v Byz Ond;2011;779.096;;;;19.718;746.114;18.739;36.529;97.944;4.577;;;;;-95.935;-95.935;-95.935;-100.512;798.814;899.326;-95.935
75688;PO1;Ver v Byz Ond;2012;757.414;11.811;;;29.425;653.917;17.159;38.120;88.762;3.364;;;;;4.056;4.056;4.056;692;798.650;797.958;4.056
75688;PO1;Ver v Byz Ond;2013;842.799;19.388;;;18.503;708.986;10.375;47.716;96.917;2.256;;;;;18.952;18.952;18.952;16.696;880.690;863.994;18.952
75688;PO1;Ver v Byz Ond;2014;937.451;34.142;;;17.356;836.086;10.664;59.081;116.854;608;;;;;-33.128;-33.128;-33.128;-33.736;988.949;1.022.685;-33.128
75688;PO1;Ver v Byz Ond;2015;982.163;29.451;;;26.608;744.594;19.198;75.811;145.969;830;;;;;53.480;53.480;53.480;52.650;1.038.222;985.572;53.480
75753;PO5;Stichting Proceon;2011;16.551.378;201.972;;;535.780;14.426.237;450.002;1.587.537;1.399.092;-9.975;;;;;-583.713;-583.713;-583.713;-573.738;17.289.130;17.862.868;-583.713
75753;PO5;Stichting Proceon;2012;16.420.425;623.025;;;627.334;14.385.591;445.282;1.287.060;1.510.020;151.248;;;;;194.079;194.079;194.079;42.831;17.670.784;17.627.953;194.079
75753;PO5;Stichting Proceon;2013;16.745.288;327.969;;;724.943;13.669.907;447.897;1.303.415;1.705.563;127.298;;;;;798.716;798.716;798.716;671.418;17.798.200;17.126.782;798.716
75753;PO5;Stichting Proceon;2014;16.180.612;235.976;;;560.728;14.031.781;516.027;1.289.693;1.671.400;71.600;;;;;-459.985;-459.985;-459.985;-531.585;16.977.316;17.508.901;-459.985
75753;PO5;Stichting Proceon;2015;16.969.067;168.209;;;436.293;13.796.753;567.534;1.593.312;1.671.270;-9.306;;;;;-64.606;-64.606;-64.606;-55.300;17.573.569;17.628.869;-64.606
75778;REC;Stg R.K. Mytylsch Roosendaal;2011;3.282.583;309.619;;;233.492;2.930.731;69.836;147.217;469.332;50.295;;;;;258.873;258.873;258.873;208.578;3.825.694;3.617.116;258.873
75778;REC;Stg R.K. Mytylsch Roosendaal;2012;3.468.912;366.329;;;242.351;3.008.787;70.875;267.060;572.666;48.237;;;;;206.441;206.441;206.441;158.204;4.077.592;3.919.388;206.441
75778;REC;Stg R.K. Mytylsch Roosendaal;2013;3.583.356;363.779;;;194.141;3.093.477;86.093;170.429;517.387;33.050;;;;;306.940;306.940;306.940;273.890;4.141.276;3.867.386;306.940
75778;REC;Stg R.K. Mytylsch Roosendaal;2014;3.647.868;393.539;;;298.224;3.166.331;105.150;207.998;664.915;29.933;;;;;225.170;225.170;225.170;195.237;4.339.631;4.144.394;225.170
75778;REC;Stg R.K. Mytylsch Roosendaal;2015;3.727.750;394.552;;;229.499;3.313.261;122.330;221.940;662.298;24.294;;;;;56.266;56.266;56.266;31.972;4.351.801;4.319.829;56.266
75934;PO1;Stg Kath Ond Rijsbergen;2011;2.232.193;2.993;;;67.960;2.050.468;49.789;78.859;179.008;33.506;;;;;-21.472;-21.472;-21.472;-54.978;2.303.146;2.358.124;-21.472
75934;PO1;Stg Kath Ond Rijsbergen;2012;2.131.078;20.218;;;63.678;1.943.866;50.786;93.164;178.646;36.795;;;;;-14.693;-14.693;-14.693;-51.488;2.214.974;2.266.462;-14.693
75934;PO1;Stg Kath Ond Rijsbergen;2013;2.202.496;8.560;;;50.682;1.851.030;45.260;81.367;158.007;26.284;;;;;152.358;152.358;152.358;126.074;2.261.738;2.135.664;152.358
75934;PO1;Stg Kath Ond Rijsbergen;2014;2.025.121;;;;45.091;1.834.919;54.583;-322.622;159.425;21.177;;;;;365.084;365.084;365.084;343.907;2.070.212;1.726.305;365.084
75934;PO1;Stg Kath Ond Rijsbergen;2015;2.040.420;;;;10.337;1.808.664;48.024;74.446;148.929;13.468;;;;;-15.838;-15.838;-15.838;-29.306;2.050.757;2.080.063;-15.838
75974;PO1;Ned Herv Schoolv Elspeet;2011;794.230;3.764;;;25.557;736.353;17.730;38.022;93.123;4.218;;;;;-57.459;-57.459;-57.459;-61.677;823.551;885.228;-57.459
75974;PO1;Ned Herv Schoolv Elspeet;2012;809.834;179;;;37.244;722.929;19.096;40.717;100.529;3.221;;;;;-32.793;-32.793;-32.793;-36.014;847.257;883.271;-32.793
75974;PO1;Ned Herv Schoolv Elspeet;2013;846.097;3.391;;;30.870;680.954;22.703;41.773;89.926;1.728;;;;;46.730;46.730;46.730;45.002;880.358;835.356;46.730
75974;PO1;Ned Herv Schoolv Elspeet;2014;837.138;3.767;;;45.486;690.304;23.842;34.854;95.624;2.094;;;;;43.861;43.861;43.861;41.767;886.391;844.624;43.861
75974;PO1;Ned Herv Schoolv Elspeet;2015;868.649;;;;26.834;744.752;28.964;87.928;99.792;1.220;;;;;-64.733;-64.733;-64.733;-65.953;895.483;961.436;-64.733
76585;PO1;Stg Vrije School Zeeland;2011;797.244;1.288;;;79.999;696.179;21.991;61.229;74.300;3.671;;;;;28.503;28.503;28.503;24.832;878.531;853.699;28.503
76585;PO1;Stg Vrije School Zeeland;2012;779.795;;;;74.526;709.380;21.687;69.617;71.360;5.963;;;;;-11.760;-11.760;-11.760;-17.723;854.321;872.044;-11.760
76585;PO1;Stg Vrije School Zeeland;2013;877.429;;;;63.517;732.332;24.499;60.244;78.921;2.477;;;;;47.427;47.427;47.427;44.950;940.946;895.996;47.427
76585;PO1;Stg Vrije School Zeeland;2014;869.479;;;;46.910;769.615;26.391;64.382;86.651;1.076;;;;;-29.574;-29.574;-29.574;-30.650;916.389;947.039;-29.574
76585;PO1;Stg Vrije School Zeeland;2015;971.886;;;;56.783;786.217;24.747;41.885;94.911;322;;;;;81.231;81.231;81.231;80.909;1.028.669;947.760;81.231
76611;PO1;Ver Chr BO op Ref Grslag;2011;1.074.363;11.090;;;43.598;922.755;30.296;44.089;96.245;7.286;;;;;42.952;42.952;42.952;35.666;1.129.051;1.093.385;42.952
76611;PO1;Ver Chr BO op Ref Grslag;2012;1.077.775;11.712;;;42.303;988.991;32.362;43.828;103.292;6.542;;;;;-30.141;-30.141;-30.141;-36.683;1.131.790;1.168.473;-30.141
76611;PO1;Ver Chr BO op Ref Grslag;2013;1.157.355;11.197;;;41.365;960.336;32.376;42.127;105.487;4.758;;;;;74.349;74.349;74.349;69.591;1.209.917;1.140.326;74.349
76611;PO1;Ver Chr BO op Ref Grslag;2014;1.171.907;7.833;;;52.202;1.033.379;37.373;41.018;114.599;4.038;;;;;9.611;9.611;9.611;5.573;1.231.942;1.226.369;9.611
76611;PO1;Ver Chr BO op Ref Grslag;2015;1.310.179;10.593;;;34.622;1.138.436;34.656;67.583;130.985;2.429;;;;;-13.837;-13.837;-13.837;-16.266;1.355.394;1.371.660;-13.837
76663;PO1;Stg verstr BO Ref Grondslag;2011;997.317;11.541;;;36.630;830.164;16.515;65.049;98.589;3.240;;;;;38.411;38.411;38.411;35.171;1.045.488;1.010.317;38.411
76663;PO1;Stg verstr BO Ref Grondslag;2012;1.049.121;11.741;;;42.248;844.050;21.998;66.995;91.524;4.503;;;;;83.046;83.046;83.046;78.543;1.103.110;1.024.567;83.046
76663;PO1;Stg verstr BO Ref Grondslag;2013;1.107.376;11.941;;;44.080;865.822;35.849;116.644;105.453;3.054;;;;;42.683;42.683;42.683;39.629;1.163.397;1.123.768;42.683
76663;PO1;Stg verstr BO Ref Grondslag;2014;1.071.068;12.010;;;57.926;898.008;28.961;106.526;101.060;2.891;;;;;9.340;9.340;9.340;6.449;1.141.004;1.134.555;9.340
76663;PO1;Stg verstr BO Ref Grondslag;2015;1.074.245;17.625;;;97.398;991.210;27.741;99.390;170.249;1.556;;;;;-97.766;-97.766;-97.766;-99.322;1.189.268;1.288.590;-97.766
76689;REC;Stg Orthoped.Ond. Inst. Arnhem;2011;18.464.806;166.957;;;718.289;16.948.777;273.451;1.027.413;1.124.972;33.173;;;;;8.612;8.612;8.612;-24.561;19.350.052;19.374.613;8.612
76689;REC;Stg Orthoped.Ond. Inst. Arnhem;2012;17.068.481;83.806;;;425.106;14.338.622;316.526;1.340.377;1.372.550;35.809;;;;;245.127;245.127;245.127;209.318;17.577.393;17.368.075;245.127
76689;REC;Stg Orthoped.Ond. Inst. Arnhem;2013;17.404.505;151.485;;;126.642;14.313.734;402.287;1.284.635;1.259.873;23.561;;;;;445.664;445.664;445.664;422.103;17.682.632;17.260.529;445.664
76689;REC;Stg Orthoped.Ond. Inst. Arnhem;2014;16.717.317;34.536;;;563.483;14.098.350;934.459;1.168.504;1.039.813;20.197;;;;;94.407;94.407;94.407;74.210;17.315.336;17.241.126;94.407
76689;REC;Stg Orthoped.Ond. Inst. Arnhem;2015;16.679.787;105.173;;;116.488;14.287.001;266.683;1.096.198;1.136.110;26.571;;;;;142.027;142.027;142.027;115.456;16.901.448;16.785.992;142.027
76715;PO2;Ver Insth Sch md Bijbel;2011;2.149.993;46.439;;;73.693;1.825.848;85.236;145.548;236.659;-14.900;;;;;-38.066;-38.066;-38.066;-23.166;2.270.125;2.293.291;-38.066
76715;PO2;Ver Insth Sch md Bijbel;2012;2.180.415;66.905;;;84.135;1.732.695;86.755;170.047;230.548;-4.125;;;;;107.285;107.285;107.285;111.410;2.331.455;2.220.045;107.285
76715;PO2;Ver Insth Sch md Bijbel;2013;2.306.288;57.476;;;223.879;1.814.971;84.895;180.703;239.391;-3.977;;;;;263.706;263.706;263.706;267.683;2.587.643;2.319.960;263.706
76715;PO2;Ver Insth Sch md Bijbel;2014;2.273.087;76.110;;;78.787;1.789.057;83.075;163.491;241.686;-4.476;;;;;146.199;146.199;146.199;150.675;2.427.984;2.277.309;146.199
76715;PO2;Ver Insth Sch md Bijbel;2015;2.355.910;35.364;;;88.735;1.876.579;81.532;182.440;233.164;-3.290;;;;;103.004;103.004;103.004;106.294;2.480.009;2.373.715;103.004
76793;PO1;Stg RK Ond Lent te Lent;2011;1.224.669;170.471;;;56.073;1.100.753;65.080;93.377;89.454;61.964;;;;;164.513;164.513;164.513;102.549;1.451.213;1.348.664;164.513
76793;PO1;Stg RK Ond Lent te Lent;2012;1.288.595;145.626;;;31.519;1.127.694;15.841;300.056;101.830;31.357;;;;;-48.324;-48.324;-48.324;-79.681;1.465.740;1.545.421;-48.324
76793;PO1;Stg RK Ond Lent te Lent;2013;1.532.291;144.589;;;86.281;1.224.055;142.931;209.698;133.061;-54.307;;;;;-891;-891;-891;53.416;1.763.161;1.709.745;-891
76793;PO1;Stg RK Ond Lent te Lent;2014;1.556.738;186.142;;;138.789;1.316.417;148.448;140.190;134.186;-68.589;;;;;73.839;73.839;73.839;142.428;1.881.669;1.739.241;73.839
76793;PO1;Stg RK Ond Lent te Lent;2015;1.658.001;138.211;;;173.481;1.467.010;121.758;154.521;131.520;-69.483;;;;;25.401;25.401;25.401;94.884;1.969.693;1.874.809;25.401
76806;PO5;Stg Kath Basis Spec Ond;2011;14.959.603;58.061;;;497.652;12.550.060;297.733;772.797;1.701.267;50.237;;;;;243.696;243.696;243.696;193.459;15.515.316;15.321.857;243.696
76806;PO5;Stg Kath Basis Spec Ond;2012;15.274.547;66.462;;;328.837;12.402.098;321.354;777.305;2.049.220;6.839;;;;;126.708;126.708;126.708;119.869;15.669.846;15.549.977;126.708
76806;PO5;Stg Kath Basis Spec Ond;2013;16.069.100;60.196;;;304.656;12.383.957;375.357;856.178;2.120.986;132.208;;;;;829.682;829.682;829.682;697.474;16.433.952;15.736.478;829.682
76806;PO5;Stg Kath Basis Spec Ond;2014;15.401.408;140.841;;;999.122;12.616.738;424.319;851.366;2.188.185;49.813;;;;;510.576;510.576;510.576;460.763;16.541.371;16.080.608;510.576
76806;PO5;Stg Kath Basis Spec Ond;2015;15.997.914;423.427;;;463.361;12.876.665;475.842;1.122.196;2.184.346;16.366;;;;;242.019;242.019;242.019;225.653;16.884.702;16.659.049;242.019
76819;PO4;Ver Prot Chr Onderwijs;2011;5.826.029;41.285;;;252.158;4.949.567;241.788;458.693;668.475;134.546;;;;;-64.505;-64.505;-64.505;-199.051;6.119.472;6.318.523;-64.505
76819;PO4;Ver Prot Chr Onderwijs;2012;5.906.052;4.284;;;253.052;4.909.694;147.649;549.020;594.216;146.266;;;;;109.075;109.075;109.075;-37.191;6.163.388;6.200.579;109.075
76819;PO4;Ver Prot Chr Onderwijs;2013;6.198.556;4.285;;;307.498;4.970.997;143.599;472.415;729.329;-14.863;;;;;179.136;179.136;179.136;193.999;6.510.339;6.316.340;179.136
76819;PO4;Ver Prot Chr Onderwijs;2014;5.990.395;4.285;;;179.228;5.005.010;137.474;477.650;581.640;131.724;;;;;103.858;103.858;103.858;-27.866;6.173.908;6.201.774;103.858
76819;PO4;Ver Prot Chr Onderwijs;2015;6.137.210;4.285;;;100.823;4.751.198;188.289;496.511;587.652;6.782;;;;;225.450;225.450;225.450;218.668;6.242.318;6.023.650;225.450
76910;PO1;Stg ICOB;2011;855.219;24.075;;;16.422;788.821;18.376;43.649;65.587;7.175;;;;;-13.542;-13.542;-13.542;-20.717;895.716;916.433;-13.542
76910;PO1;Stg ICOB;2012;869.845;7.022;;;23.844;756.582;19.337;39.911;65.290;7.042;;;;;26.633;26.633;26.633;19.591;900.711;881.120;26.633
76910;PO1;Stg ICOB;2013;896.656;;;;12.750;760.220;19.238;45.266;78.460;4.754;;;;;10.976;10.976;10.976;6.222;909.406;903.184;10.976
76910;PO1;Stg ICOB;2014;844.211;;;;16.419;728.128;15.549;48.543;69.033;3.543;;;;;2.920;2.920;2.920;-623;860.630;861.253;2.920
76910;PO1;Stg ICOB;2015;901.970;;;;26.682;707.770;12.518;77.889;70.797;2.307;;;;;61.985;61.985;61.985;59.678;928.652;868.974;61.985
76961;PO2;Stg Kath Ond De Kwakel;2011;3.775.388;52.917;;;332.414;3.686.828;122.149;210.743;319.570;34.157;;;;;-144.414;-144.414;-144.414;-178.571;4.160.719;4.339.290;-144.414
76961;PO2;Stg Kath Ond De Kwakel;2012;3.678.839;71.292;;;158.689;3.571.450;124.891;257.625;295.767;39.925;;;;;-300.988;-300.988;-300.988;-340.913;3.908.820;4.249.733;-300.988
76961;PO2;Stg Kath Ond De Kwakel;2013;3.722.977;43.750;;;190.268;3.380.972;132.237;208.758;280.803;18.249;;;;;-27.526;-27.526;-27.526;-45.775;3.956.995;4.002.770;-27.526
76961;PO2;Stg Kath Ond De Kwakel;2014;3.494.531;81.049;;;113.677;3.130.627;120.003;206.163;264.687;12.956;;;;;-19.267;-19.267;-19.267;-32.223;3.689.257;3.721.480;-19.267
76961;PO2;Stg Kath Ond De Kwakel;2015;3.582.860;;;;69.207;2.846.048;114.875;233.670;267.743;7.828;;;;;197.559;197.559;197.559;189.731;3.652.067;3.462.336;197.559
77052;PO3;Stg Kath Ond Overvecht Z;2011;3.512.548;78.794;;;240.512;3.178.645;101.748;239.205;378.749;-11.040;;;;;-77.533;-77.533;-77.533;-66.493;3.831.854;3.898.347;-77.533
77052;PO3;Stg Kath Ond Overvecht Z;2012;3.503.449;100.350;;;129.560;3.150.061;110.468;222.425;309.330;146.589;;;;;87.664;87.664;87.664;-58.925;3.733.359;3.792.284;87.664
77052;PO3;Stg Kath Ond Overvecht Z;2013;3.580.245;33.784;;;168.269;3.127.322;105.095;204.545;328.197;144.030;;;;;161.169;161.169;161.169;17.139;3.782.298;3.765.159;161.169
77052;PO3;Stg Kath Ond Overvecht Z;2014;3.480.489;93.505;;;92.204;3.118.927;98.875;222.097;301.418;3.258;;;;;-71.861;-71.861;-71.861;-75.119;3.666.198;3.741.317;-71.861
77052;PO3;Stg Kath Ond Overvecht Z;2015;3.662.359;295.184;;;152.577;3.200.122;97.850;255.394;530.380;16.374;;;;;42.748;42.748;42.748;26.374;4.110.120;4.083.746;42.748
77091;PO1;Stg Ned Inst Kath Kerkmu;2011;377.787;41.221;;;272.076;370.180;30.529;155.565;73.902;-30.599;;;;;30.309;30.309;30.309;60.908;691.084;630.176;30.309
77091;PO1;Stg Ned Inst Kath Kerkmu;2012;384.390;6.672;;;292.287;381.005;35.443;134.790;127.765;-25.678;;;;;-21.332;-21.332;-21.332;4.346;683.349;679.003;-21.332
77091;PO1;Stg Ned Inst Kath Kerkmu;2013;396.968;11.049;;;286.771;383.787;34.188;125.639;197.837;-22.574;;;;;-69.237;-69.237;-69.237;-46.663;694.788;741.451;-69.237
77091;PO1;Stg Ned Inst Kath Kerkmu;2014;404.261;9.091;;;154.751;440.618;33.932;-6.778;85.419;-21.495;;;;;-6.583;-6.583;-6.583;14.912;568.103;553.191;-6.583
77091;PO1;Stg Ned Inst Kath Kerkmu;2015;425.798;9.217;;;222.245;405.293;18.302;119.100;84.664;-20.673;;;;;9.228;9.228;9.228;29.901;657.260;627.359;9.228
77195;PO5;Kath Scholenstichting Utrecht;2011;30.156.673;1.025.714;;;3.192.808;29.153.576;552.318;2.146.979;2.901.414;350.618;;;;;-28.474;-28.474;-28.474;-379.092;34.375.195;34.754.287;-28.474
77195;PO5;Kath Scholenstichting Utrecht;2012;30.673.130;1.007.898;;;3.294.330;29.551.565;591.759;2.241.432;2.637.498;223.985;;;;;177.089;177.089;177.089;-46.896;34.975.358;35.022.254;177.089
77195;PO5;Kath Scholenstichting Utrecht;2013;31.816.513;1.561.574;;;3.427.299;30.123.244;670.382;2.329.639;2.592.764;159.898;;;;;1.249.255;1.249.255;1.249.255;1.089.357;36.805.386;35.716.029;1.249.255
77195;PO5;Kath Scholenstichting Utrecht;2014;31.978.047;2.247.666;;;2.469.760;31.050.127;845.673;2.576.208;2.901.351;117.185;;;;;-560.701;-560.701;-560.701;-677.886;36.695.473;37.373.359;-560.701
77195;PO5;Kath Scholenstichting Utrecht;2015;35.632.165;2.875.933;;;2.144.904;33.194.792;869.753;3.237.810;3.191.035;76.381;;;;;235.993;235.993;235.993;159.612;40.653.002;40.493.390;235.993
77196;PO4;Ver v PC PO te Rijssen;2011;8.441.847;17.617;;;484.115;7.684.814;141.611;301.238;673.403;46.093;;;;;188.606;188.606;188.606;142.513;8.943.579;8.801.066;188.606
77196;PO4;Ver v PC PO te Rijssen;2012;8.622.513;73.760;;;441.710;7.786.389;170.489;338.599;752.269;65.957;;;;;156.194;156.194;156.194;90.237;9.137.983;9.047.746;156.194
77196;PO4;Ver v PC PO te Rijssen;2013;9.239.216;65.782;;;493.650;8.089.983;205.380;377.173;807.542;62.418;;;;;380.988;380.988;380.988;318.570;9.798.648;9.480.078;380.988
77196;PO4;Ver v PC PO te Rijssen;2014;8.857.277;49.898;;;571.041;8.362.572;310.778;356.144;858.095;58.457;;;;;-350.916;-350.916;-350.916;-409.373;9.478.216;9.887.589;-350.916
77196;PO4;Ver v PC PO te Rijssen;2015;9.623.373;38.453;;;204.950;8.455.043;291.049;312.760;829.290;22.370;;;;;1.004;1.004;1.004;-21.366;9.866.776;9.888.142;1.004
77235;PO5;Stg PO De Liemers eo;2011;10.619.538;188.511;;;500.569;9.672.982;316.637;649.303;915.494;53.438;;;;;-192.360;-192.360;-192.360;-245.798;11.308.618;11.554.416;-192.360
77235;PO5;Stg PO De Liemers eo;2012;10.615.200;65.446;;;529.620;9.606.603;324.731;478.746;854.539;77.056;;;;;22.703;22.703;22.703;-54.353;11.210.266;11.264.619;22.703
77235;PO5;Stg PO De Liemers eo;2013;10.796.928;44.383;;;679.124;9.387.544;327.786;518.826;782.005;32.922;;;;;537.196;537.196;537.196;504.274;11.520.435;11.016.161;537.196
77235;PO5;Stg PO De Liemers eo;2014;10.029.931;54.842;;;632.621;9.051.108;320.623;550.994;710.741;33.667;;;;;117.595;117.595;117.595;83.928;10.717.394;10.633.466;117.595
77235;PO5;Stg PO De Liemers eo;2015;10.025.629;109.236;;;505.275;8.634.020;370.787;703.654;680.214;25.401;;;;;276.866;276.866;276.866;251.465;10.640.140;10.388.675;276.866
77338;PO5;Stichting Veldvest;2011;20.389.143;405.398;;;1.074.261;19.122.433;290.979;882.736;1.584.608;76.912;;;;;64.958;64.958;64.958;-11.954;21.868.802;21.880.756;64.958
77338;PO5;Stichting Veldvest;2012;20.183.576;312.697;;;1.075.948;17.661.041;324.204;1.329.870;1.827.812;79.876;;;;;509.170;509.170;509.170;429.294;21.572.221;21.142.927;509.170
77338;PO5;Stichting Veldvest;2013;20.471.385;270.756;;;1.159.006;17.611.633;372.008;1.327.020;1.348.894;42.665;;;;;1.284.257;1.284.257;1.284.257;1.241.592;21.901.147;20.659.555;1.284.257
77338;PO5;Stichting Veldvest;2014;19.846.655;335.292;;;837.427;17.662.686;338.693;1.218.384;1.734.105;32.204;;;;;97.710;97.710;97.710;65.506;21.019.374;20.953.868;97.710
77338;PO5;Stichting Veldvest;2015;20.174.412;126.684;;;184.844;17.327.199;351.473;1.271.939;1.594.271;21.645;;;;;-37.297;-37.297;-37.297;-58.942;20.485.940;20.544.882;-37.297
77456;PO5;Stg Vrijescholen Athena;2011;10.993.012;128.564;;;943.375;10.184.312;164.925;706.234;1.004.285;55.195;;;;;60.390;60.390;60.390;5.195;12.064.951;12.059.756;60.390
77456;PO5;Stg Vrijescholen Athena;2012;11.591.844;222.329;;;1.001.513;10.504.916;146.637;705.636;1.070.224;54.859;;;;;443.132;443.132;443.132;388.273;12.815.686;12.427.413;443.132
77456;PO5;Stg Vrijescholen Athena;2013;12.149.014;95.026;;;1.023.305;11.178.040;150.426;907.390;1.086.433;55.426;;;;;482;482;482;-54.944;13.267.345;13.322.289;482
