PEILDATUM;BRIN_NUMMER;BEVOEGD_GEZAG_NUMMER;TOTAAL_AANTAL_LEERLINGEN;AANTAL_LEERLINGEN_4_TOT_EN_MET_7_JAAR;AANTAL_LEERLINGEN_8_JAAR_EN_OUDER;AANTAL_GROEPEN;SCHOOLGEWICHT;GROEPSAFHANKELIJKE_MI;LEERLINGAFHANKELIJKE_MI;AANVULLENDE_MI;TOTAAL_MI
20141001;23AK;42683;107;51;56;5;0;47.910,00;47.842,18;349,54;96.101,72
20141001;23AL;42683;206;116;90;9;0;71.612,00;79.784,50;627,86;152.024,36
20141001;23AM;13622;278;121;157;11;0;83.902,00;102.958,34;429,06;187.289,40
20141001;23BP;41813;133;65;68;6;0;53.177,00;55.984,34;130,86;109.292,20
20141001;23BT;41481;178;87;91;7;0;59.322,00;70.702,86;607,98;130.632,84
20141001;23BU;42669;223;105;118;9;0;71.612,00;85.108,22;230,26;156.950,48
20141001;23BW;41860;444;189;255;18;0;129.258,00;156.508,70;647,74;286.414,44
20141001;23BX;41516;323;138;185;13;3;96.192,00;117.363,70;289,90;213.845,60
20141001;23BZ;40950;90;36;54;4;0;40.010,00;42.205,30;210,38;82.425,68
20141001;23CA;40947;247;137;110;11;0;83.902,00;92.937,22;170,62;177.009,84
20141001;23CB;40329;109;74;35;5;0;47.910,00;48.468,50;150,74;96.529,24
20141001;23CC;41396;639;276;363;26;0;178.418,00;219.453,86;190,50;398.062,36
20141001;23CD;40972;211;118;93;9;0;71.612,00;81.350,30;588,10;153.550,40
20141001;23CG;41611;105;40;65;5;0;47.910,00;47.215,86;230,26;95.356,12
20141001;23CH;86165;333;165;168;14;0;104.678,00;120.495,30;329,66;225.502,96
20141001;23CJ;83280;296;148;148;12;0;90.047,00;108.595,22;588,10;199.230,32
20141001;23CK;24597;532;270;262;22;0;153.838,00;184.693,10;866,42;339.397,52
20141001;23CM;74154;497;191;306;20;0;141.548,00;173.419,34;270,02;315.237,36
20141001;23CN;41692;368;189;179;16;0;116.968,00;132.082,22;707,38;249.757,60
20141001;23CR;45917;240;126;114;10;0;77.757,00;90.745,10;230,26;168.732,36
20141001;23CT;41226;185;90;95;9;5;84.116,00;72.894,98;488,70;157.499,68
20141001;23CW;41154;415;241;174;18;0;143.224,00;147.113,90;409,18;290.747,08
20141001;23CZ;38001;276;135;141;12;0;90.047,00;102.332,02;230,26;192.609,28
20141001;23DE;41461;376;162;214;15;0;110.823,00;134.587,50;230,26;245.640,76
20141001;23DF;42567;355;173;182;15;0;110.823,00;127.697,98;548,34;239.069,32
20141001;23DH;41481;148;67;81;6;13;53.177,00;60.994,90;826,66;114.998,56
20141001;23DJ;41662;210;95;115;9;0;71.612,00;81.037,14;309,78;152.958,92
20141001;23DK;41400;157;71;86;6;0;53.177,00;63.813,34;886,30;117.876,64
20141001;23DM;45000;117;71;46;6;14;53.177,00;50.973,78;150,74;104.301,52
20141001;23DR;41803;132;63;69;6;0;53.177,00;55.671,18;0,00;108.848,18
20141001;23DU;24195;261;140;121;11;0;83.902,00;97.321,46;0,00;181.223,46
20141001;23DW;97917;407;193;214;17;0;123.113,00;144.608,62;1.939,94;269.661,56
20141001;23DX;48101;277;132;145;12;0;90.047,00;102.645,18;369,42;193.061,60
20141001;23DY;41611;247;111;136;10;4;77.757,00;92.937,22;429,06;171.123,28
20141001;23DZ;41460;341;173;168;14;0;104.678,00;123.313,74;289,90;228.281,64
20141001;23EA;42558;301;195;106;13;0;96.192,00;110.474,18;150,74;206.816,92
20141001;23EC;30835;322;164;158;14;0;104.678,00;117.050,54;190,50;221.919,04
20141001;23ED;30847;295;147;148;13;0;111.622,00;108.282,06;786,90;220.690,96
20141001;23EE;30834;131;64;67;6;0;53.177,00;55.358,02;130,86;108.665,88
20141001;23EF;41226;143;74;69;6;0;53.177,00;59.429,10;588,10;113.194,20
20141001;23EK;40888;139;63;76;6;0;53.177,00;58.176,46;0,00;111.353,46
20141001;23EL;41478;187;83;104;8;0;65.467,00;73.521,30;130,86;139.119,16
20141001;23EM;41595;367;186;181;16;0;116.968,00;131.769,06;170,62;248.907,68
20141001;23EN;30849;192;93;99;8;0;65.467,00;75.087,10;0,00;140.554,10
20141001;23ER;41676;71;30;41;4;7;40.010,00;36.255,26;568,22;76.833,48
20141001;23ET;41676;141;48;93;6;10;53.177,00;58.802,78;1.264,02;113.243,80
20141001;23EU;41676;158;85;73;7;5;59.322,00;64.126,50;1.264,02;124.712,52
20141001;23EV;40114;205;94;111;9;0;71.612,00;79.471,34;767,02;151.850,36
20141001;23EW;41496;565;269;296;24;0;166.128,00;195.340,54;170,62;361.639,16
20141001;23EX;41138;314;194;120;14;0;104.678,00;114.545,26;289,90;219.513,16
20141001;23EY;40950;296;135;161;12;0;90.047,00;108.595,22;528,46;199.170,68
20141001;23FB;41857;398;207;191;17;0;123.113,00;141.477,02;886,30;265.476,32
20141001;23FD;30709;464;230;234;20;48;155.514,00;162.771,90;1.323,66;319.609,56
20141001;23FE;30855;121;47;74;5;0;47.910,00;52.226,42;0,00;100.136,42
20141001;23FF;41857;422;224;198;18;0;129.258,00;149.306,02;488,70;279.052,72
20141001;23FG;30853;349;159;190;14;0;104.678,00;125.819,02;309,78;230.806,80
20141001;23FH;41324;218;91;127;9;0;71.612,00;83.542,42;548,34;155.702,76
20141001;23FM;41538;62;26;36;3;0;30.939,00;33.123,66;0,00;64.062,66
20141001;23GV;40272;659;387;272;32;160;215.288,00;225.717,06;11.760,66;452.765,72
20141001;23GW;30731;691;374;317;33;192;237.740,00;236.051,34;12.019,10;485.810,44
20141001;23HA;41624;100;48;52;5;0;47.910,00;45.650,06;0,00;93.560,06
20141001;23HE;77235;188;86;102;8;0;65.467,00;73.834,46;170,62;139.472,08
20141001;23HR;30883;337;183;154;16;106;116.968,00;122.061,10;6.850,30;245.879,40
20141001;23JH;42514;227;113;114;10;0;77.757,00;86.360,86;190,50;164.308,36
20141001;23PC;41518;296;113;183;12;4;90.047,00;108.595,22;1.303,78;199.946,00
20141001;23PD;41869;369;177;192;15;0;110.823,00;132.395,38;647,74;243.866,12
20141001;23PE;83864;556;242;314;23;0;159.983,00;192.522,10;548,34;353.053,44
20141001;23PF;41514;215;105;110;9;0;71.612,00;82.602,94;170,62;154.385,56
20141001;23PG;71488;352;165;187;15;0;110.823,00;126.758,50;886,30;238.467,80
20141001;23PH;30010;236;113;123;10;0;77.757,00;89.492,46;230,26;167.479,72
20141001;23PJ;41023;815;435;380;35;0;233.723,00;276.135,82;3.053,22;512.912,04
20141001;23PN;49960;160;82;78;7;0;59.322,00;64.752,82;0,00;124.074,82
20141001;23PP;83149;180;97;83;8;0;65.467,00;71.329,18;150,74;136.946,92
20141001;23PR;31237;331;162;169;14;0;104.678,00;119.868,98;448,94;224.995,92
20141001;23PT;42587;377;184;193;16;0;116.968,00;134.900,66;190,50;252.059,16
20141001;23PU;42587;127;55;72;5;0;47.910,00;54.105,38;210,38;102.225,76
20141001;23PV;41674;292;136;156;12;0;90.047,00;107.342,58;1.204,38;198.593,96
20141001;23PY;41772;488;200;288;20;0;141.548,00;170.600,90;1.442,94;313.591,84
20141001;23RA;41248;267;132;135;11;0;83.902,00;99.513,58;667,62;184.083,20
20141001;23RC;13622;264;129;135;11;0;83.902,00;98.260,94;2.059,22;184.222,16
20141001;23RD;42683;453;225;228;19;0;135.403,00;159.327,14;1.204,38;295.934,52
20141001;23RE;42683;117;62;55;5;1;47.910,00;50.973,78;270,02;99.153,80
20141001;23RF;79016;427;208;219;18;0;129.258,00;150.871,82;965,82;281.095,64
20141001;23RG;28601;398;170;228;16;0;116.968,00;141.477,02;210,38;258.655,40
20141001;23RH;40530;249;97;152;10;0;77.757,00;93.563,54;409,18;171.729,72
20141001;23RJ;41431;575;289;286;24;0;166.128,00;198.785,30;1.343,54;366.256,84
20141001;23RK;40946;320;138;182;13;0;96.192,00;116.424,22;0,00;212.616,22
20141001;23RL;41624;124;51;73;5;0;47.910,00;53.165,90;0,00;101.075,90
20141001;23RM;10249;568;235;333;23;0;159.983,00;196.593,18;448,94;357.025,12
20141001;23RR;41520;134;53;81;5;0;47.910,00;56.610,66;170,62;104.691,28
20141001;23RT;31076;97;47;50;5;40;47.910,00;44.397,42;1.621,86;93.929,28
20141001;23RW;65287;698;275;423;28;0;190.708,00;238.243,46;488,70;429.440,16
20141001;23RX;41814;230;98;132;9;0;71.612,00;87.300,34;767,02;159.679,36
20141001;23RY;41616;104;42;62;5;2;47.910,00;46.902,70;270,02;95.082,72
20141001;23TA;42623;279;134;145;12;0;90.047,00;103.271,50;150,74;193.469,24
20141001;23TB;41012;301;135;166;12;0;90.047,00;110.474,18;886,30;201.407,48
20141001;23TD;41520;125;39;86;5;0;47.910,00;53.479,06;130,86;101.519,92
20141001;23TE;41516;234;87;147;9;2;71.612,00;88.866,14;429,06;160.907,20
20141001;23TJ;40257;301;128;173;12;0;90.047,00;110.474,18;170,62;200.691,80
20141001;23TK;26158;115;38;77;5;0;47.910,00;50.347,46;130,86;98.388,32
20141001;23TL;42538;406;206;200;17;0;123.113,00;144.295,46;687,50;268.095,96
20141001;23TM;97358;231;106;125;10;11;77.757,00;87.613,50;369,42;165.739,92
20141001;23TN;41860;270;127;143;11;1;83.902,00;100.453,06;329,66;184.684,72
20141001;23TP;13674;116;52;64;5;0;47.910,00;50.660,62;309,78;98.880,40
20141001;23TT;41646;160;85;75;7;0;59.322,00;64.752,82;349,54;124.424,36
20141001;23TW;40020;694;381;313;30;0;202.998,00;236.990,82;3.391,18;443.380,00
20141001;23TX;41580;373;189;184;16;0;116.968,00;133.648,02;2.476,70;253.092,72
20141001;23UB;41662;711;370;341;30;0;202.998,00;242.627,70;607,98;446.233,68
20141001;23UC;89155;406;237;169;18;0;129.258,00;144.295,46;588,10;274.141,56
20141001;23UE;41534;232;120;112;10;0;77.757,00;87.926,66;150,74;165.834,40
20141001;23UF;41528;188;95;93;8;0;65.467,00;73.834,46;0,00;139.301,46
20141001;23UG;41792;168;78;90;7;0;59.322,00;67.571,26;528,46;127.421,72
20141001;23UH;77975;404;200;204;17;0;123.113,00;143.669,14;170,62;266.952,76
20141001;23UL;41375;134;46;88;5;0;47.910,00;56.610,66;429,06;104.949,72
20141001;23UN;40753;233;117;116;10;2;77.757,00;88.239,82;250,14;166.246,96
20141001;23UP;30709;215;98;117;9;24;71.612,00;82.602,94;250,14;154.465,08
20141001;23UT;41632;102;60;42;5;0;47.910,00;46.276,38;0,00;94.186,38
20141001;23UW;31076;319;163;156;14;54;104.678,00;116.111,06;5.856,30;226.645,36
20141001;23UX;31077;225;110;115;10;9;77.757,00;85.734,54;0,00;163.491,54
20141001;23UY;31080;311;157;154;16;156;116.968,00;113.605,78;6.353,30;236.927,08
20141001;23VF;31088;170;84;86;9;80;71.612,00;68.197,58;3.172,50;142.982,08
20141001;23VG;31089;100;52;48;5;0;47.910,00;45.650,06;130,86;93.690,92
20141001;23VH;31118;248;122;126;12;105;90.047,00;93.250,38;3.848,42;187.145,80
